Hours since 00:00 Jan 1,Small - Day AC,Small - Night AC,Small - No AC,Medium - Day AC,Medium - Night AC,Medium - No AC,Large - Day AC,Large - Night AC,Large - No AC,Large - Slef Con,Medium - Slef Con
4438,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
4439,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
4440,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
4441,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
4442,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4443,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4444,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
4445,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
4446,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
4447,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
4448,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
4449,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
4450,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
4451,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
4452,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
4453,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
4454,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
4455,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
4456,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
4457,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
4458,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
4459,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
4460,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
4461,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
4462,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
4463,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
4464,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
4465,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
4466,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4467,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4468,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
4469,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
4470,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
4471,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
4472,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
4473,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
4474,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
4475,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
4476,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
4477,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
4478,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
4479,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
4480,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
4481,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
4482,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
4483,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
4484,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
4485,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
4486,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
4487,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
4488,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
4489,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
4490,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4491,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4492,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
4493,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
4494,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
4495,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
4496,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
4497,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
4498,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
4499,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
4500,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
4501,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
4502,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
4503,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
4504,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
4505,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
4506,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
4507,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
4508,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
4509,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
4510,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
4511,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
4512,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
4513,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
4514,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4515,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4516,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
4517,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
4518,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
4519,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
4520,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
4521,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
4522,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
4523,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
4524,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
4525,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
4526,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
4527,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
4528,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
4529,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
4530,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
4531,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
4532,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
4533,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
4534,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
4535,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
4536,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
4537,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
4538,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4539,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4540,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
4541,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
4542,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
4543,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
4544,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
4545,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
4546,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
4547,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
4548,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
4549,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
4550,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
4551,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
4552,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
4553,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
4554,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
4555,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
4556,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
4557,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
4558,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
4559,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
4560,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
4561,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
4562,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4563,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
4564,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
4565,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
4566,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
4567,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
4568,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
4569,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
4570,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
