Hours since 00:00 Jan 1,price,fit
7710,21.78,12.8
7711,23.87,12.8
7712,23.87,12.8
7713,23.87,12.8
7714,23.87,12.8
7715,23.87,12.8
7716,23.87,12.8
7717,23.87,12.8
7718,23.87,12.8
7719,40.05,12.8
7720,40.05,12.8
7721,40.05,12.8
7722,40.05,12.8
7723,40.05,12.8
7724,40.05,12.8
7725,23.87,12.8
7726,23.87,12.8
7727,21.78,12.8
7728,21.78,12.8
7729,21.78,12.8
7730,21.78,12.8
7731,21.78,12.8
7732,21.78,12.8
7733,21.78,12.8
7734,21.78,12.8
7735,23.87,12.8
7736,23.87,12.8
7737,23.87,12.8
7738,23.87,12.8
7739,23.87,12.8
7740,23.87,12.8
7741,23.87,12.8
7742,23.87,12.8
7743,40.05,12.8
7744,40.05,12.8
7745,40.05,12.8
7746,40.05,12.8
7747,40.05,12.8
7748,40.05,12.8
7749,23.87,12.8
7750,23.87,12.8
7751,21.78,12.8
7752,21.78,12.8
7753,21.78,12.8
7754,21.78,12.8
7755,21.78,12.8
7756,21.78,12.8
7757,21.78,12.8
7758,21.78,12.8
7759,23.87,12.8
7760,23.87,12.8
7761,23.87,12.8
7762,23.87,12.8
7763,23.87,12.8
7764,23.87,12.8
7765,23.87,12.8
7766,23.87,12.8
7767,40.05,12.8
7768,40.05,12.8
7769,40.05,12.8
7770,40.05,12.8
7771,40.05,12.8
7772,40.05,12.8
7773,23.87,12.8
7774,23.87,12.8
7775,21.78,12.8
7776,21.78,12.8
7777,21.78,12.8
7778,21.78,12.8
7779,21.78,12.8
7780,21.78,12.8
7781,21.78,12.8
7782,21.78,12.8
7783,23.87,12.8
7784,23.87,12.8
7785,23.87,12.8
7786,23.87,12.8
7787,23.87,12.8
7788,23.87,12.8
7789,23.87,12.8
7790,23.87,12.8
7791,40.05,12.8
7792,40.05,12.8
7793,40.05,12.8
7794,40.05,12.8
7795,40.05,12.8
7796,40.05,12.8
7797,23.87,12.8
7798,23.87,12.8
7799,21.78,12.8
7800,21.78,12.8
7801,21.78,12.8
7802,21.78,12.8
7803,21.78,12.8
7804,21.78,12.8
7805,21.78,12.8
7806,21.78,12.8
7807,23.87,12.8
7808,23.87,12.8
7809,23.87,12.8
7810,23.87,12.8
7811,23.87,12.8
7812,23.87,12.8
7813,23.87,12.8
7814,23.87,12.8
7815,40.05,12.8
7816,40.05,12.8
7817,40.05,12.8
7818,40.05,12.8
7819,40.05,12.8
7820,40.05,12.8
7821,23.87,12.8
7822,23.87,12.8
7823,21.78,12.8
7824,21.78,12.8
7825,21.78,12.8
7826,21.78,12.8
7827,21.78,12.8
7828,21.78,12.8
7829,21.78,12.8
7830,21.78,12.8
7831,23.87,12.8
7832,23.87,12.8
7833,23.87,12.8
7834,23.87,12.8
7835,23.87,12.8
7836,23.87,12.8
7837,23.87,12.8
7838,23.87,12.8
7839,40.05,12.8
7840,40.05,12.8
7841,40.05,12.8
7842,40.05,12.8
7843,40.05,12.8
7844,40.05,12.8
7845,23.87,12.8
7846,23.87,12.8
7847,21.78,12.8
7848,21.78,12.8
7849,21.78,12.8
7850,21.78,12.8
7851,21.78,12.8
7852,21.78,12.8
7853,21.78,12.8
7854,21.78,12.8
7855,23.87,12.8
7856,23.87,12.8
7857,23.87,12.8
7858,23.87,12.8
7859,23.87,12.8
7860,23.87,12.8
7861,23.87,12.8
7862,23.87,12.8
7863,40.05,12.8
7864,40.05,12.8
7865,40.05,12.8
7866,40.05,12.8
7867,40.05,12.8
7868,40.05,12.8
7869,23.87,12.8
7870,23.87,12.8
7871,21.78,12.8
7872,21.78,12.8
7873,21.78,12.8
7874,21.78,12.8
7875,21.78,12.8
7876,21.78,12.8
7877,21.78,12.8
7878,21.78,12.8
7879,23.87,12.8
7880,23.87,12.8
7881,23.87,12.8
7882,23.87,12.8
7883,23.87,12.8
7884,23.87,12.8
7885,23.87,12.8
7886,23.87,12.8
7887,40.05,12.8
7888,40.05,12.8
7889,40.05,12.8
7890,40.05,12.8
7891,40.05,12.8
7892,40.05,12.8
7893,23.87,12.8
7894,23.87,12.8
7895,21.78,12.8
7896,21.78,12.8
7897,21.78,12.8
7898,21.78,12.8
7899,21.78,12.8
7900,21.78,12.8
7901,21.78,12.8
7902,21.78,12.8
7903,23.87,12.8
7904,23.87,12.8
7905,23.87,12.8
7906,23.87,12.8
7907,23.87,12.8
7908,23.87,12.8
7909,23.87,12.8
7910,23.87,12.8
7911,40.05,12.8
7912,40.05,12.8
7913,40.05,12.8
7914,40.05,12.8
7915,40.05,12.8
7916,40.05,12.8
7917,23.87,12.8
7918,23.87,12.8
7919,21.78,12.8
7920,21.78,12.8
7921,21.78,12.8
7922,21.78,12.8
7923,21.78,12.8
7924,21.78,12.8
7925,21.78,12.8
7926,21.78,12.8
7927,23.87,12.8
7928,23.87,12.8
7929,23.87,12.8
7930,23.87,12.8
7931,23.87,12.8
7932,23.87,12.8
7933,23.87,12.8
7934,23.87,12.8
7935,40.05,12.8
7936,40.05,12.8
7937,40.05,12.8
7938,40.05,12.8
7939,40.05,12.8
7940,40.05,12.8
7941,23.87,12.8
7942,23.87,12.8
7943,21.78,12.8
7944,21.78,12.8
7945,21.78,12.8
7946,21.78,12.8
7947,21.78,12.8
7948,21.78,12.8
7949,21.78,12.8
7950,21.78,12.8
7951,23.87,12.8
7952,23.87,12.8
7953,23.87,12.8
7954,23.87,12.8
7955,23.87,12.8
7956,23.87,12.8
7957,23.87,12.8
7958,23.87,12.8
7959,40.05,12.8
7960,40.05,12.8
7961,40.05,12.8
7962,40.05,12.8
7963,40.05,12.8
7964,40.05,12.8
7965,23.87,12.8
7966,23.87,12.8
7967,21.78,12.8
7968,21.78,12.8
7969,21.78,12.8
7970,21.78,12.8
7971,21.78,12.8
7972,21.78,12.8
7973,21.78,12.8
7974,21.78,12.8
7975,23.87,12.8
7976,23.87,12.8
7977,23.87,12.8
7978,23.87,12.8
7979,23.87,12.8
7980,23.87,12.8
7981,23.87,12.8
7982,23.87,12.8
7983,40.05,12.8
7984,40.05,12.8
7985,40.05,12.8
7986,40.05,12.8
7987,40.05,12.8
7988,40.05,12.8
7989,23.87,12.8
7990,23.87,12.8
7991,21.78,12.8
7992,21.78,12.8
7993,21.78,12.8
7994,21.78,12.8
7995,21.78,12.8
7996,21.78,12.8
7997,21.78,12.8
7998,21.78,12.8
7999,23.87,12.8
8000,23.87,12.8
8001,23.87,12.8
8002,23.87,12.8
8003,23.87,12.8
8004,23.87,12.8
8005,23.87,12.8
8006,23.87,12.8
8007,40.05,12.8
8008,40.05,12.8
8009,40.05,12.8
8010,40.05,12.8
8011,40.05,12.8
8012,40.05,12.8
8013,23.87,12.8
8014,23.87,12.8
8015,21.78,12.8
8016,21.78,12.8
8017,21.78,12.8
8018,21.78,12.8
8019,21.78,12.8
8020,21.78,12.8
8021,21.78,12.8
8022,21.78,12.8
8023,23.87,12.8
8024,23.87,12.8
8025,23.87,12.8
8026,23.87,12.8
8027,23.87,12.8
8028,23.87,12.8
8029,23.87,12.8
8030,23.87,12.8
8031,40.05,12.8
8032,40.05,12.8
8033,40.05,12.8
8034,40.05,12.8
8035,40.05,12.8
8036,40.05,12.8
8037,23.87,12.8
8038,23.87,12.8
8039,21.78,12.8
8040,21.78,12.8
8041,21.78,12.8
8042,21.78,12.8
8043,21.78,12.8
8044,21.78,12.8
8045,21.78,12.8
8046,21.78,12.8
8047,23.87,12.8
8048,23.87,12.8
8049,23.87,12.8
8050,23.87,12.8
8051,23.87,12.8
8052,23.87,12.8
8053,23.87,12.8
8054,23.87,12.8
8055,40.05,12.8
8056,40.05,12.8
8057,40.05,12.8
8058,40.05,12.8
8059,40.05,12.8
8060,40.05,12.8
8061,23.87,12.8
8062,23.87,12.8
8063,21.78,12.8
8064,21.78,12.8
8065,21.78,12.8
8066,21.78,12.8
8067,21.78,12.8
8068,21.78,12.8
8069,21.78,12.8
8070,21.78,12.8
8071,23.87,12.8
8072,23.87,12.8
8073,23.87,12.8
8074,23.87,12.8
8075,23.87,12.8
8076,23.87,12.8
8077,23.87,12.8
8078,23.87,12.8
8079,40.05,12.8
8080,40.05,12.8
8081,40.05,12.8
8082,40.05,12.8
8083,40.05,12.8
8084,40.05,12.8
8085,23.87,12.8
8086,23.87,12.8
8087,21.78,12.8
8088,21.78,12.8
8089,21.78,12.8
8090,21.78,12.8
8091,21.78,12.8
8092,21.78,12.8
8093,21.78,12.8
8094,21.78,12.8
8095,23.87,12.8
8096,23.87,12.8
8097,23.87,12.8
8098,23.87,12.8
8099,23.87,12.8
8100,23.87,12.8
8101,23.87,12.8
8102,23.87,12.8
8103,40.05,12.8
8104,40.05,12.8
8105,40.05,12.8
8106,40.05,12.8
8107,40.05,12.8
8108,40.05,12.8
8109,23.87,12.8
8110,23.87,12.8
8111,21.78,12.8
8112,21.78,12.8
8113,21.78,12.8
8114,21.78,12.8
8115,21.78,12.8
8116,21.78,12.8
8117,21.78,12.8
8118,21.78,12.8
8119,23.87,12.8
8120,23.87,12.8
8121,23.87,12.8
8122,23.87,12.8
8123,23.87,12.8
8124,23.87,12.8
8125,23.87,12.8
8126,23.87,12.8
8127,40.05,12.8
8128,40.05,12.8
8129,40.05,12.8
8130,40.05,12.8
8131,40.05,12.8
8132,40.05,12.8
8133,23.87,12.8
8134,23.87,12.8
8135,21.78,12.8
8136,21.78,12.8
8137,21.78,12.8
8138,21.78,12.8
8139,21.78,12.8
8140,21.78,12.8
8141,21.78,12.8
8142,21.78,12.8
8143,23.87,12.8
8144,23.87,12.8
8145,23.87,12.8
8146,23.87,12.8
8147,23.87,12.8
8148,23.87,12.8
8149,23.87,12.8
8150,23.87,12.8
8151,40.05,12.8
8152,40.05,12.8
8153,40.05,12.8
8154,40.05,12.8
8155,40.05,12.8
8156,40.05,12.8
8157,23.87,12.8
8158,23.87,12.8
8159,21.78,12.8
8160,21.78,12.8
8161,21.78,12.8
8162,21.78,12.8
8163,21.78,12.8
8164,21.78,12.8
8165,21.78,12.8
8166,21.78,12.8
8167,23.87,12.8
8168,23.87,12.8
8169,23.87,12.8
8170,23.87,12.8
8171,23.87,12.8
8172,23.87,12.8
8173,23.87,12.8
8174,23.87,12.8
8175,40.05,12.8
8176,40.05,12.8
8177,40.05,12.8
8178,40.05,12.8
8179,40.05,12.8
8180,40.05,12.8
8181,23.87,12.8
8182,23.87,12.8
8183,21.78,12.8
8184,21.78,12.8
8185,21.78,12.8
8186,21.78,12.8
8187,21.78,12.8
8188,21.78,12.8
8189,21.78,12.8
8190,21.78,12.8
8191,23.87,12.8
8192,23.87,12.8
8193,23.87,12.8
8194,23.87,12.8
8195,23.87,12.8
8196,23.87,12.8
8197,23.87,12.8
8198,23.87,12.8
8199,40.05,12.8
8200,40.05,12.8
8201,40.05,12.8
8202,40.05,12.8
8203,40.05,12.8
8204,40.05,12.8
8205,23.87,12.8
8206,23.87,12.8
8207,21.78,12.8
8208,21.78,12.8
8209,21.78,12.8
8210,21.78,12.8
8211,21.78,12.8
8212,21.78,12.8
8213,21.78,12.8
8214,21.78,12.8
8215,23.87,12.8
8216,23.87,12.8
8217,23.87,12.8
8218,23.87,12.8
8219,23.87,12.8
8220,23.87,12.8
8221,23.87,12.8
8222,23.87,12.8
8223,40.05,12.8
8224,40.05,12.8
8225,40.05,12.8
8226,40.05,12.8
8227,40.05,12.8
8228,40.05,12.8
8229,23.87,12.8
8230,23.87,12.8
8231,21.78,12.8
8232,21.78,12.8
8233,21.78,12.8
8234,21.78,12.8
8235,21.78,12.8
8236,21.78,12.8
8237,21.78,12.8
8238,21.78,12.8
8239,23.87,12.8
8240,23.87,12.8
8241,23.87,12.8
8242,23.87,12.8
8243,23.87,12.8
8244,23.87,12.8
8245,23.87,12.8
8246,23.87,12.8
8247,40.05,12.8
8248,40.05,12.8
8249,40.05,12.8
8250,40.05,12.8
8251,40.05,12.8
8252,40.05,12.8
8253,23.87,12.8
8254,23.87,12.8
8255,21.78,12.8
8256,21.78,12.8
8257,21.78,12.8
8258,21.78,12.8
8259,21.78,12.8
8260,21.78,12.8
8261,21.78,12.8
8262,21.78,12.8
8263,23.87,12.8
8264,23.87,12.8
8265,23.87,12.8
8266,23.87,12.8
8267,23.87,12.8
8268,23.87,12.8
8269,23.87,12.8
8270,23.87,12.8
8271,40.05,12.8
8272,40.05,12.8
8273,40.05,12.8
8274,40.05,12.8
8275,40.05,12.8
8276,40.05,12.8
8277,23.87,12.8
8278,23.87,12.8
8279,21.78,12.8
8280,21.78,12.8
8281,21.78,12.8
8282,21.78,12.8
8283,21.78,12.8
8284,21.78,12.8
8285,21.78,12.8
8286,21.78,12.8
8287,23.87,12.8
8288,23.87,12.8
8289,23.87,12.8
8290,23.87,12.8
8291,23.87,12.8
8292,23.87,12.8
8293,23.87,12.8
8294,23.87,12.8
8295,40.05,12.8
8296,40.05,12.8
8297,40.05,12.8
8298,40.05,12.8
8299,40.05,12.8
8300,40.05,12.8
8301,23.87,12.8
8302,23.87,12.8
8303,21.78,12.8
8304,21.78,12.8
8305,21.78,12.8
8306,21.78,12.8
8307,21.78,12.8
8308,21.78,12.8
8309,21.78,12.8
8310,21.78,12.8
8311,23.87,12.8
8312,23.87,12.8
8313,23.87,12.8
8314,23.87,12.8
8315,23.87,12.8
8316,23.87,12.8
8317,23.87,12.8
8318,23.87,12.8
8319,40.05,12.8
8320,40.05,12.8
8321,40.05,12.8
8322,40.05,12.8
8323,40.05,12.8
8324,40.05,12.8
8325,23.87,12.8
8326,23.87,12.8
8327,21.78,12.8
8328,21.78,12.8
8329,21.78,12.8
8330,21.78,12.8
8331,21.78,12.8
8332,21.78,12.8
8333,21.78,12.8
8334,21.78,12.8
8335,23.87,12.8
8336,23.87,12.8
8337,23.87,12.8
8338,23.87,12.8
8339,23.87,12.8
8340,23.87,12.8
8341,23.87,12.8
8342,23.87,12.8
8343,40.05,12.8
8344,40.05,12.8
8345,40.05,12.8
8346,40.05,12.8
8347,40.05,12.8
8348,40.05,12.8
8349,23.87,12.8
8350,23.87,12.8
8351,21.78,12.8
8352,21.78,12.8
8353,21.78,12.8
8354,21.78,12.8
8355,21.78,12.8
8356,21.78,12.8
8357,21.78,12.8
8358,21.78,12.8
8359,23.87,12.8
8360,23.87,12.8
8361,23.87,12.8
8362,23.87,12.8
8363,23.87,12.8
8364,23.87,12.8
8365,23.87,12.8
8366,23.87,12.8
8367,40.05,12.8
8368,40.05,12.8
8369,40.05,12.8
8370,40.05,12.8
8371,40.05,12.8
8372,40.05,12.8
8373,23.87,12.8
8374,23.87,12.8
8375,21.78,12.8
8376,21.78,12.8
8377,21.78,12.8
8378,21.78,12.8
8379,21.78,12.8
8380,21.78,12.8
8381,21.78,12.8
8382,21.78,12.8
8383,23.87,12.8
8384,23.87,12.8
8385,23.87,12.8
8386,23.87,12.8
8387,23.87,12.8
8388,23.87,12.8
8389,23.87,12.8
8390,23.87,12.8
8391,40.05,12.8
8392,40.05,12.8
8393,40.05,12.8
8394,40.05,12.8
8395,40.05,12.8
8396,40.05,12.8
8397,23.87,12.8
8398,23.87,12.8
8399,21.78,12.8
8400,21.78,12.8
8401,21.78,12.8
8402,21.78,12.8
8403,21.78,12.8
8404,21.78,12.8
8405,21.78,12.8
8406,21.78,12.8
8407,23.87,12.8
8408,23.87,12.8
8409,23.87,12.8
8410,23.87,12.8
8411,23.87,12.8
8412,23.87,12.8
8413,23.87,12.8
8414,23.87,12.8
8415,40.05,12.8
8416,40.05,12.8
8417,40.05,12.8
8418,40.05,12.8
8419,40.05,12.8
8420,40.05,12.8
8421,23.87,12.8
8422,23.87,12.8
8423,21.78,12.8
8424,21.78,12.8
8425,21.78,12.8
8426,21.78,12.8
8427,21.78,12.8
8428,21.78,12.8
8429,21.78,12.8
8430,21.78,12.8
8431,23.87,12.8
8432,23.87,12.8
8433,23.87,12.8
8434,23.87,12.8
8435,23.87,12.8
8436,23.87,12.8
8437,23.87,12.8
8438,23.87,12.8
8439,40.05,12.8
8440,40.05,12.8
8441,40.05,12.8
8442,40.05,12.8
8443,40.05,12.8
8444,40.05,12.8
8445,23.87,12.8
8446,23.87,12.8
8447,21.78,12.8
8448,21.78,12.8
8449,21.78,12.8
8450,21.78,12.8
8451,21.78,12.8
8452,21.78,12.8
8453,21.78,12.8
8454,21.78,12.8
8455,23.87,12.8
8456,23.87,12.8
8457,23.87,12.8
8458,23.87,12.8
8459,23.87,12.8
8460,23.87,12.8
8461,23.87,12.8
8462,23.87,12.8
8463,40.05,12.8
8464,40.05,12.8
8465,40.05,12.8
8466,40.05,12.8
8467,40.05,12.8
8468,40.05,12.8
8469,23.87,12.8
8470,23.87,12.8
8471,21.78,12.8
8472,21.78,12.8
8473,21.78,12.8
8474,21.78,12.8
8475,21.78,12.8
8476,21.78,12.8
8477,21.78,12.8
8478,21.78,12.8
8479,23.87,12.8
8480,23.87,12.8
8481,23.87,12.8
8482,23.87,12.8
8483,23.87,12.8
8484,23.87,12.8
8485,23.87,12.8
8486,23.87,12.8
8487,40.05,12.8
8488,40.05,12.8
8489,40.05,12.8
8490,40.05,12.8
8491,40.05,12.8
8492,40.05,12.8
8493,23.87,12.8
8494,23.87,12.8
8495,21.78,12.8
8496,21.78,12.8
8497,21.78,12.8
8498,21.78,12.8
8499,21.78,12.8
8500,21.78,12.8
8501,21.78,12.8
8502,21.78,12.8
8503,23.87,12.8
8504,23.87,12.8
8505,23.87,12.8
8506,23.87,12.8
8507,23.87,12.8
8508,23.87,12.8
8509,23.87,12.8
8510,23.87,12.8
8511,40.05,12.8
8512,40.05,12.8
8513,40.05,12.8
8514,40.05,12.8
8515,40.05,12.8
8516,40.05,12.8
8517,23.87,12.8
8518,23.87,12.8
8519,21.78,12.8
8520,21.78,12.8
8521,21.78,12.8
8522,21.78,12.8
8523,21.78,12.8
8524,21.78,12.8
8525,21.78,12.8
8526,21.78,12.8
8527,23.87,12.8
8528,23.87,12.8
8529,23.87,12.8
8530,23.87,12.8
8531,23.87,12.8
8532,23.87,12.8
8533,23.87,12.8
8534,23.87,12.8
8535,40.05,12.8
8536,40.05,12.8
8537,40.05,12.8
8538,40.05,12.8
8539,40.05,12.8
8540,40.05,12.8
8541,23.87,12.8
8542,23.87,12.8
8543,21.78,12.8
8544,21.78,12.8
8545,21.78,12.8
8546,21.78,12.8
8547,21.78,12.8
8548,21.78,12.8
8549,21.78,12.8
8550,21.78,12.8
8551,23.87,12.8
8552,23.87,12.8
8553,23.87,12.8
8554,23.87,12.8
8555,23.87,12.8
8556,23.87,12.8
8557,23.87,12.8
8558,23.87,12.8
8559,40.05,12.8
8560,40.05,12.8
8561,40.05,12.8
8562,40.05,12.8
8563,40.05,12.8
8564,40.05,12.8
8565,23.87,12.8
8566,23.87,12.8
8567,21.78,12.8
8568,21.78,12.8
8569,21.78,12.8
8570,21.78,12.8
8571,21.78,12.8
8572,21.78,12.8
8573,21.78,12.8
8574,21.78,12.8
8575,23.87,12.8
8576,23.87,12.8
8577,23.87,12.8
8578,23.87,12.8
8579,23.87,12.8
8580,23.87,12.8
8581,23.87,12.8
8582,23.87,12.8
8583,40.05,12.8
8584,40.05,12.8
8585,40.05,12.8
8586,40.05,12.8
8587,40.05,12.8
8588,40.05,12.8
8589,23.87,12.8
8590,23.87,12.8
8591,21.78,12.8
8592,21.78,12.8
8593,21.78,12.8
8594,21.78,12.8
8595,21.78,12.8
8596,21.78,12.8
8597,21.78,12.8
8598,21.78,12.8
8599,23.87,12.8
8600,23.87,12.8
8601,23.87,12.8
8602,23.87,12.8
8603,23.87,12.8
8604,23.87,12.8
8605,23.87,12.8
8606,23.87,12.8
8607,40.05,12.8
8608,40.05,12.8
8609,40.05,12.8
8610,40.05,12.8
8611,40.05,12.8
8612,40.05,12.8
8613,23.87,12.8
8614,23.87,12.8
8615,21.78,12.8
8616,21.78,12.8
8617,21.78,12.8
8618,21.78,12.8
8619,21.78,12.8
8620,21.78,12.8
8621,21.78,12.8
8622,21.78,12.8
8623,23.87,12.8
8624,23.87,12.8
8625,23.87,12.8
8626,23.87,12.8
8627,23.87,12.8
8628,23.87,12.8
8629,23.87,12.8
8630,23.87,12.8
8631,40.05,12.8
8632,40.05,12.8
8633,40.05,12.8
8634,40.05,12.8
8635,40.05,12.8
8636,40.05,12.8
8637,23.87,12.8
8638,23.87,12.8
8639,21.78,12.8
8640,21.78,12.8
8641,21.78,12.8
8642,21.78,12.8
8643,21.78,12.8
8644,21.78,12.8
8645,21.78,12.8
8646,21.78,12.8
8647,23.87,12.8
8648,23.87,12.8
8649,23.87,12.8
8650,23.87,12.8
8651,23.87,12.8
8652,23.87,12.8
8653,23.87,12.8
8654,23.87,12.8
8655,40.05,12.8
8656,40.05,12.8
8657,40.05,12.8
8658,40.05,12.8
8659,40.05,12.8
8660,40.05,12.8
8661,23.87,12.8
8662,23.87,12.8
8663,21.78,12.8
8664,21.78,12.8
8665,21.78,12.8
8666,21.78,12.8
8667,21.78,12.8
8668,21.78,12.8
8669,21.78,12.8
8670,21.78,12.8
8671,23.87,12.8
8672,23.87,12.8
8673,23.87,12.8
8674,23.87,12.8
8675,23.87,12.8
8676,23.87,12.8
8677,23.87,12.8
8678,23.87,12.8
8679,40.05,12.8
8680,40.05,12.8
8681,40.05,12.8
8682,40.05,12.8
8683,40.05,12.8
8684,40.05,12.8
8685,23.87,12.8
8686,23.87,12.8
8687,21.78,12.8
8688,21.78,12.8
8689,21.78,12.8
8690,21.78,12.8
8691,21.78,12.8
8692,21.78,12.8
8693,21.78,12.8
8694,21.78,12.8
8695,23.87,12.8
8696,23.87,12.8
8697,23.87,12.8
8698,23.87,12.8
8699,23.87,12.8
8700,23.87,12.8
8701,23.87,12.8
8702,23.87,12.8
8703,40.05,12.8
8704,40.05,12.8
8705,40.05,12.8
8706,40.05,12.8
8707,40.05,12.8
8708,40.05,12.8
8709,23.87,12.8
8710,23.87,12.8
8711,21.78,12.8
8712,21.78,12.8
8713,21.78,12.8
8714,21.78,12.8
8715,21.78,12.8
8716,21.78,12.8
8717,21.78,12.8
8718,21.78,12.8
8719,23.87,12.8
8720,23.87,12.8
8721,23.87,12.8
8722,23.87,12.8
8723,23.87,12.8
8724,23.87,12.8
8725,23.87,12.8
8726,23.87,12.8
8727,40.05,12.8
8728,40.05,12.8
8729,40.05,12.8
8730,40.05,12.8
8731,40.05,12.8
8732,40.05,12.8
8733,23.87,12.8
8734,23.87,12.8
8735,21.78,12.8
8736,21.78,12.8
8737,21.78,12.8
8738,21.78,12.8
8739,21.78,12.8
8740,21.78,12.8
8741,21.78,12.8
8742,21.78,12.8
8743,23.87,12.8
8744,23.87,12.8
8745,23.87,12.8
8746,23.87,12.8
8747,23.87,12.8
8748,23.87,12.8
8749,23.87,12.8
8750,23.87,12.8
8751,40.05,12.8
8752,40.05,12.8
8753,40.05,12.8
8754,40.05,12.8
8755,40.05,12.8
8756,40.05,12.8
8757,23.87,12.8
8758,23.87,12.8
8759,21.78,12.8
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
